# Metadata
# tracker: mediapipe_tracker
# num_cameras: 2
# num_landmarks: 33

frame,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_shoulder,right_shoulder,left_hip,right_hip,left_elbow,left_wrist,right_elbow,right_wrist,left_knee,left_ankle,right_knee,right_ankle
209,49.63266916121781,125.29022270376542,172.93846802280697,154.5697342645698,122.21229590254629,179.94497486064796,106.76912874927994,85.01799948985989,81.97707807402392,99.53522438220595,93.30825084495433,165.42650010861925,170.71252074855917,169.4123353992758,175.2956732350659,169.00883334444157,,,
210,50.39894547736092,124.72804320375369,172.7166659636683,152.5695606580609,122.83900642982253,176.69749207969426,109.50100098215174,82.96974407246887,83.80581944652457,100.99037034406638,91.91452446109284,163.45481133769968,168.49982205583547,164.37637325823866,174.77625024775696,168.17582807813812,164.40825129313782,166.17946856305917,128.89371052346476
211,48.75358352600546,122.89186752839144,169.46593416244733,153.974827912392,120.68437664297079,174.63454314092405,111.2975075883647,82.18569971972701,85.19890472563118,99.19590078731923,92.60836949271483,168.14538680184774,169.27289805601018,157.37681485769366,177.74547749271107,168.13738743216484,167.68987144461366,145.97784453348604,142.9719543196802
212,48.33467274626634,126.2312144920964,178.32297340288918,151.6713711867461,116.10451325393907,179.12309166376323,105.59170621047312,81.42366362035648,85.8299730409958,95.48956642153966,96.28040439872333,166.41273518599277,170.25338127325446,155.43456657547878,177.52484082230956,170.51297657473313,172.7563506106734,125.68189435601758,143.08229143390764
213,48.452760550316654,124.58585463508943,172.8503662946307,154.7485978583348,116.8144857894928,176.33315980042207,107.23487892192196,81.49859434279877,85.229013979377,92.59273441072781,99.44120810092402,166.0561752760956,170.15581146016592,151.72392624665568,176.1709218675085,172.50844941179142,173.77487488642663,110.21801305686856,144.42092134321388
214,49.53914290828635,126.8350176852904,179.46496262997812,152.08294302231292,117.30364487766799,178.66808553807917,101.70672661608562,82.67845384434229,84.12644902492399,91.29349231233716,100.68734721616073,166.47269196784393,171.4710287077977,149.40510968325546,179.20742154622303,175.54379723206483,171.44642613869948,106.5424455886677,143.68448185988134
215,52.12486141724376,131.2660575517811,179.08513117786924,157.63372077979366,117.01622398035434,177.06640525914318,105.68604176675913,81.69246544592683,85.07145139408478,93.02576169341808,99.08584596347724,164.50557471603645,170.3973603417982,148.28642498225798,176.68983791077855,176.7298157561166,170.06359054851322,108.40509033251593,108.28617993312969
216,54.68788165870233,130.24462433933434,169.26814516150375,162.49188353272604,121.25157404848815,178.38264897924432,105.16339429963467,81.82246825195014,84.47737203723364,94.00851066012905,98.57632764286424,164.6113992949102,170.02592786732754,148.72388010096012,173.4538046006739,176.68036342137404,173.700457275064,,
217,54.8488431168518,128.84460799779083,172.39341623106253,154.6550971326572,123.32718919629866,178.725715181134,107.16809914560118,81.98473462191838,83.98522430245997,94.29945927087851,98.77792065682894,165.45108218591773,170.08773389387122,152.3102060341666,173.13419300070817,176.11598027408942,169.1783328335055,,
218,54.62971129792559,128.8041504905242,174.83169449321832,155.66099189999923,123.46717821332274,178.41255440321584,105.99728379313197,82.87718313798487,83.2019122725693,96.61167569086453,96.57513327544734,165.6667822252999,171.2409773253389,154.6352609644376,173.29042822893445,175.4091866344517,170.86293317379895,143.51116083576548,120.92868001143522
219,54.42699826445859,126.14459560337328,173.17112083229125,149.07686115573478,126.2924956605684,177.78465653724842,116.36887218045975,84.13524177252201,81.3825296267355,98.92040064292918,95.1169846118011,166.29411685338567,171.2246629472127,153.65635388799348,174.6759041798009,174.26523674137258,170.29410011413242,161.63647562002615,138.2763250621778
220,51.39670969666242,123.58636485920474,176.37205449567026,150.86860235607145,126.48437346753865,179.3575178443649,110.91892189624228,84.84974421183848,80.2255928074183,97.97257803596538,96.78995395753215,166.05437548988374,170.492097892134,158.51113977215658,174.95962957756123,175.05586193353443,170.49570344235005,163.3325396542937,136.22324007937374
221,50.7977055168304,122.71211446536255,175.11599839686295,154.8910414384996,126.72858751540666,179.69372303453213,113.96970444978928,85.51950184255499,80.32519119749193,97.02845547550811,97.0078385025064,166.59953621086865,171.5891935873611,161.3666008892922,175.6259558590738,175.3266473834658,170.90096261349544,161.66263144076711,137.59295289336998
222,51.466304882128895,125.63756491942178,177.32442446874288,154.9310410868583,123.47666449064535,178.60487204517534,115.46380569605957,86.5144610486833,79.54227765418423,96.30464309998928,97.43502942363025,167.60320015248163,175.41932881651195,163.1455125393478,177.11736056718118,173.83175723307534,170.6999264749024,161.82630650039854,138.46151812116787
223,49.07681910581185,126.86252769515791,175.85526706341008,153.63398419146054,118.86002457108415,175.67626102301242,110.72348300020458,86.81105058026974,80.09412274663327,95.88306215680986,97.05124853266452,167.3308295648581,173.04964587898957,162.985456942005,178.99108362427143,173.71343376333905,171.71518032029292,164.80818522518302,136.49419605987015
224,48.343339724889624,128.29570799753907,173.66032781356432,152.7366121772854,115.76986193666706,174.34314542936588,109.44024750992403,87.38873113346548,80.07661856967856,95.45501488590578,96.85077999027558,166.0993512597933,171.7420026006792,161.12462913114928,178.82384221412764,174.51462447855042,168.91596633182516,167.70849545904096,134.74468433057208
225,45.37538625576042,126.29300721812139,178.22390075741592,153.0794142485244,110.75861431738183,175.891856165372,101.91700335974866,86.85786747871553,81.2977145992525,95.31585501485766,96.39141628784853,163.72815327620398,172.79830385033856,164.07481177819446,176.51304724869544,172.5237285175193,170.20758957509432,169.41610902785732,138.56120379354877
226,49.65597149830703,126.28530126638,177.70556629209477,154.7685234890416,113.32594835271182,170.46618022074702,111.96627413841482,87.28564043908796,80.87828360420788,94.96026133950616,96.7833268073819,163.4231873424983,172.13097265799377,166.77584160934813,174.82911960603792,171.0085994852346,173.8661136464802,170.66757202886296,138.90879206853802
227,51.636753491671946,126.33876641338831,177.8727559071216,152.87969695676406,116.45586743032126,176.98102679679252,109.54537724863216,86.65412854283123,81.08026974268574,95.87947060076708,96.32788914273371,163.28006105888377,170.29051432545447,168.31244275964414,176.29083432848972,169.0173397097135,166.9880314660064,172.55200083286664,138.66331232238474
228,52.9969674633667,129.56183798993547,174.97334957048147,153.5399641744254,115.15234165154654,177.74630145652708,98.40739542010931,86.63077355803634,81.24824903224099,97.20289389594787,94.89387757983833,162.50031396770348,168.42224623670435,165.95601665597488,177.62030060566684,162.01486369408897,160.39847419324352,,
229,49.88480953616735,129.72175430760475,177.83615763097117,152.15108084254098,114.18448841643075,177.38852536217567,104.66990549217145,87.17081326622692,80.37660447561615,99.1226145211368,93.32050633461661,164.73394955414565,168.858386311744,167.2535808582485,178.18351528526162,153.65276782263547,139.06369499356944,,
230,47.68594113112863,127.6665455900314,178.15234159471424,151.28311720078716,117.92782119100147,177.85731838121342,107.85053176308739,87.2625478067496,80.12117522720243,100.6363585768956,91.94904653665299,165.9982840799061,168.89905066020268,167.71536387116063,177.09218374735178,151.33920846026373,139.41853940565886,,
231,46.07397645310619,126.58249747021665,178.3125942185232,152.08265923330922,117.72311793897097,176.60798580756327,107.48178545133992,85.98402565543371,80.47185475244366,102.43526588534857,91.08223452084019,164.76780103020062,167.16089382234753,167.92561264202575,176.8808435139226,,,,
232,44.0809494190138,127.03510761094182,178.49937182126962,150.3149245225488,116.34245900467813,178.62210815759315,109.26540170944959,85.70660833378523,81.00229969550541,102.03805862295876,91.23353587428834,162.9405495317544,166.37002160862792,167.92155637473368,176.33727356095915,157.59517338916598,,,
233,46.46323190081124,130.44218741722676,177.27349588756795,154.35760791671592,114.08331510894938,174.97935311719118,101.85808138155038,84.96778897798085,82.28402812482388,102.46735777135929,90.2808196632932,161.76485390768602,165.87680265234442,165.85144451376752,176.1895041634761,164.45065961346268,161.85749323021923,174.07710852180895,142.7303038585639
234,46.46013803651972,131.82939051145212,177.08886124185702,153.87056986193076,113.23176967470742,177.6748711638354,95.73156118392811,84.05799438191913,83.40414649636477,101.44732573357233,91.08503983147429,161.63699827472416,165.88692220704075,166.20041946825896,176.93160190779258,168.94714348110296,158.31739721343638,174.21468984330733,142.21159833635565
235,47.14006176649836,134.2770022668642,178.3531841014776,152.8113108293774,115.26932850489628,178.39410555728045,98.57986384237046,83.54121499402416,83.66807248102205,100.55351007460757,92.2260699047141,161.8914347282958,166.5405995051435,170.02556959148154,176.72500672854403,173.45529351015466,162.12822504815435,173.4865095044767,137.8564313773145
236,49.05924651452072,132.79963814503645,178.802121971105,159.43558988070234,114.63933804588342,176.65875944417667,88.18509046835369,83.65851461390606,84.87071595470229,99.29344850942874,92.13117203619588,161.52785309411257,167.71789603354435,171.61754920670953,175.2510840479261,174.42712057246638,159.96312518350808,172.8331030046425,138.73637182012283
237,44.90711997964462,131.4640708023319,177.50597752793752,161.5835550507962,114.97862512858963,176.0758154837857,88.6390921421255,82.79604330610469,86.20967091399322,99.23351817861632,91.67910171768759,161.36572528657894,167.59201166498738,171.80160319905536,174.74680705650087,176.52916361223114,159.27796375463032,172.29489766032475,140.23882406163978
238,44.96737256391912,129.8743129097375,174.19836732282153,160.88062126818247,117.66242955118472,175.97510853649968,94.59525582799516,83.32908968470379,85.69889387254862,99.7898826216742,91.01976454751981,162.2568908575403,165.7294643281772,171.67740185818772,175.99793806459252,178.45096823672327,159.35615289895657,172.53786320173555,141.6519797403004
239,42.68697860291224,129.30812794767084,175.66317900434927,155.72053873273452,114.75934890709115,178.2908496894524,101.02799900541817,83.58210356959195,85.5488295694223,99.9469620541024,90.68439891341157,162.77233679285968,167.369420009447,170.61407495761173,177.3232021691189,178.5637199223654,,172.43855606847646,142.8026865915617
240,42.34385832451938,130.06452320146042,173.33799167714434,153.2283769462876,111.15876033010903,175.9691226206918,102.18561836658266,83.46394854686483,85.22589256377142,99.42748077799502,91.70847818703862,161.5240512489058,169.34349489716004,170.07165358824287,177.98644101589494,177.4699997477668,138.0561945988215,171.77930097437044,144.20087236470337
241,45.09140685176407,130.70043616741881,172.79218068977687,152.4387528051427,111.14206805574769,175.41050179545442,102.4112764135815,83.28417233659796,84.7165861692583,98.9798808009239,92.9474916094422,162.12426611212317,172.87819679453307,170.0017133355432,178.83621758926796,177.11250365185856,135.96490271463958,174.53152053144544,144.0883137984948
242,48.915273905477015,136.01054131546053,172.65044233833532,151.82338715626707,111.12749520372361,177.04499625707157,105.25156655111172,83.51863950497344,84.24070948134799,97.83524066604151,94.3514765884171,162.99052134070766,174.59901302792196,168.73620795639866,178.62698683335572,177.3145596044795,132.5115727426462,176.71494916874954,143.26554084745152
243,47.0912039808139,134.67815596968805,177.2713097476735,148.37323929780322,110.11996150676578,178.17486380958562,105.2799063490089,83.11536771916867,84.22172339917836,97.46423409175354,95.16724347397728,163.95943067695129,175.31533031056628,169.4340591238934,178.01098833308998,177.3612439793648,131.58545009358733,177.16517271838353,142.86783031466427
244,47.09228049035768,133.5638753291791,177.70915554639356,148.25957304437694,110.46481915836854,178.44710156571537,101.59643208507217,82.98377505138129,84.15672313905712,97.9480958061624,94.87276090179901,164.40061371921743,174.2635138866604,169.90887165910152,179.29540830372724,177.31311293295136,128.7683917247181,176.67214051854344,144.4928172200152
245,46.80424848996236,131.7144800678227,178.0832071037527,148.5939010893614,111.44687048557618,178.08237619402456,101.13107883746126,83.23249100582153,84.22959828817332,97.68825344058445,94.73445981742496,164.15983572633672,175.3481685649368,169.16009482127743,176.4733419320601,177.17790361043419,127.99855579935212,176.0331026876928,145.8217380649905
246,45.814029883350386,130.93030680237922,178.7119995904771,149.55116767435317,111.38615604949014,177.66533779633775,102.91522869490127,83.19317988875623,84.07206553658855,97.90562698235205,94.72397570552101,164.1319198226575,174.4408080487706,167.95225569239028,175.80020948672316,177.239520754535,130.61289481731214,175.69958153367097,145.20782888725998
247,46.211937971150014,131.0463037504894,178.77238041606105,149.92961915944696,110.66846269948053,177.06700340981155,101.5420343444246,83.13018284559494,83.90247493057808,98.2184684191258,94.67240915055638,165.13775901519713,175.15843326886153,167.80654182170014,175.16306872762053,176.889874016753,132.46436676499522,175.15490057089576,142.70718247210465
248,45.77300143849539,130.46923377944978,178.78816201893284,150.74611060465898,110.33793579032904,175.5722488677336,102.55253543337635,83.3821777670651,83.72954883407886,98.25275666495972,94.54343720519331,164.65809526999237,174.80978098071125,167.6201497662063,175.2615479497489,176.63302771583082,133.68900421867977,174.5010085706864,142.9111222323072
249,44.8215445196856,130.12489894802448,178.16208675590286,150.95915114573225,110.8984040804576,174.6149309978295,103.88454754178808,83.6109380930983,83.67087811825608,98.2406529681199,94.39578064247482,164.52543521973874,174.41521390467832,167.4368017018254,175.4257812174442,176.64172167379922,133.67845359845174,174.17392157152824,142.68426896338778
250,45.78383673527967,130.91822476310693,177.23588903429246,151.3807869668038,111.65504026741716,174.13427746843382,106.19271900894752,83.64837555645774,83.56780260537518,98.18948424731684,94.53338676452408,164.48576698102582,171.11600278942288,167.74809277764078,177.53537833741996,176.37243591100165,133.84656532219816,173.45452619222354,143.31166829323286
251,47.800943884856856,131.76767695397092,176.3503617779949,151.43856165795953,112.17280714265975,173.49629361461277,106.90489748176634,83.93773440617379,83.37871269960567,97.96805327360427,94.66561462625782,163.92979803686487,168.55413539402463,167.83230987209114,177.76325295693167,176.1738142844347,132.5320832999651,173.66699048530944,143.56721878289923
252,48.43754102797353,132.09337609273024,176.12249621073013,151.56007889814282,112.86119534528088,174.35443151531422,106.69168946813697,84.03561385397185,83.24914764695174,98.06439525908735,94.6012273499224,163.66827021701695,168.09357674414153,167.48217558351683,177.38716626700176,176.3709324402279,131.26198049218888,174.0073718684752,144.47250748419057
253,49.39826771319815,131.971607142765,175.80780468046206,151.1872304804724,112.98960709223192,173.97059229504427,106.98023047784291,84.01228318591508,83.1239056655587,98.12840857803542,94.6929005260734,163.33070934601574,168.40704969692348,167.56211324636573,177.4259842965704,176.0984161400823,130.13559824150227,174.19174368821862,144.84758734205593
254,49.851400256589464,131.69658806599486,175.8655238061547,150.86447573489616,113.8408097196813,174.4859639778666,107.3859261800739,83.99133269413109,83.0691509304603,98.22481408896545,94.67148032621178,163.20533617792827,168.2772744069172,167.60637654387105,177.41641646941136,176.2365837622957,130.1409229750946,174.15252738920964,145.73746959393205
255,49.6231370681423,131.0501860244265,175.87176019985353,149.88178984718985,115.2413783286252,175.23956482166733,108.89821831833339,84.02822689134845,83.03104365511895,98.20298364260938,94.69020466876854,163.15122199203898,168.88300434170796,167.528982786153,177.39645782229047,176.26150856410658,129.54102040285034,174.14466962265735,145.48786787856417
256,49.73413439617794,130.61203090456922,175.21417508092665,149.83560083768208,115.58974965310618,174.64505560875608,109.78355620586422,84.10585691739107,82.99103292320336,98.13451522213597,94.72726956162951,163.2618151905731,169.31020537408975,167.61381385469727,177.0740464247899,176.33194503742425,129.6995469276058,174.11145809907768,144.1778184469714
257,49.85326425391545,130.41630695032845,175.2169395309417,150.0039302780313,115.26383822772574,174.78832034178245,109.64246923861913,84.077087851448,83.04885894601543,98.13416788267986,94.69362908351106,163.11544475834566,169.2872830860292,167.15507622756365,176.34461576429894,176.53505920689116,129.9161195746236,174.1647501182993,142.22082951305245
258,50.19130770951773,130.08223184484748,174.7506305366985,150.32473078293864,114.9886715920334,174.10256946558513,110.24403473951695,84.06009465109446,83.16794135223968,98.2050178349635,94.51724333774997,163.25108212750922,169.46769227664592,166.8071677549808,176.5659440205904,176.71476782815893,130.41209001795542,174.19637356404775,142.7098852415351
259,50.559869557373844,129.49346615901854,174.6226162970436,150.75018663304047,114.81075476461542,173.79570384013311,110.52230883877486,84.04702121163382,83.17758536893065,98.31754477843506,94.40151948174963,163.37834736614286,169.5508172818201,166.44988613060005,176.96163491587993,177.20126365308153,129.83887060686192,174.08068087326848,132.87854688617867
260,51.079302512460764,129.10989536889022,174.4642569126696,151.77903208083507,114.33587230226765,173.31910521465852,110.26662603163598,84.02960147086743,83.24070716470703,98.43940703930878,94.21414365787854,163.6937942661187,170.4676914317524,166.74345499432096,176.92136692625382,177.30536775583488,130.35092976491293,173.88326260850303,132.71181044375143
261,50.95372867688516,129.09853530146947,174.31450881662153,152.0301807957699,114.23684184648198,173.16723995562987,110.87881766637994,84.00326982704054,83.32441166195437,98.46028482240091,94.12258673564311,163.70873851240128,171.42861573007374,167.06539821027488,176.69702938586067,177.31630030656987,130.86090587922263,173.5711107685332,136.28594792448996
262,51.00695226610963,129.12603424598365,174.40494187478427,152.42448841033737,114.26719005487789,173.08253751763715,110.81119387182702,83.99489946947143,83.32873424024676,98.48519772246188,94.10249176295777,163.85571815173722,173.48477790107074,167.24606382744625,176.7095907021588,177.35977692988084,131.28899862746684,173.46357197157974,138.91086905861113
263,50.714602150548515,129.35218982462985,174.54588476282743,152.83300579856189,114.1390763431752,173.05202405980884,110.63551656235035,83.94802574064211,83.3593821258542,98.5501087010335,94.0620615186698,163.7319051843869,174.18561975183061,167.03981870948573,176.607724706932,177.34102538610344,131.2661141650388,173.42166474258931,139.48415765991783
264,50.78443513909645,129.5390098891939,174.7252160735077,153.54469001530524,113.88477141359145,172.94006565011478,109.59027716778823,83.88437709972968,83.42336921909408,98.67431100394433,93.93830298693256,163.50645295929687,174.3802362938818,166.89648017897298,177.2023560385753,177.56687042398832,131.94538472591915,173.2563368894049,139.01028537858778
265,50.66381725365064,129.57063158304226,174.84320890195613,154.02226868360063,113.90789112039269,172.83071195593521,109.55392962291951,83.80754224395957,83.47484908555455,98.84962272421878,93.79467228277771,163.49055979500102,174.30809637333337,166.60254293728914,177.22506742803202,177.5413428582984,133.2236476355609,173.17366913075233,139.29669102808907
266,50.499594116024745,129.90218344670194,175.29269007139015,154.3451648181314,113.5230115388402,172.74819387645562,108.9853642934761,83.81866042939409,83.45228234929439,99.02532148156986,93.63646126211397,163.44115376391883,173.77450072477916,166.33269561539976,177.38134261531584,177.47022412460876,134.86246510357913,173.1750222331119,139.522163333413
267,50.267897839608985,129.91763780956404,175.53344754554624,154.25455596024713,113.20608949347924,172.64962002635642,108.74331508511415,83.80942206859984,83.46001097526083,99.08174520973738,93.58265111932194,163.42022176807504,173.73608999392704,166.21206791288222,177.1779048127448,177.37825032675002,135.59889271329874,173.16029847288416,139.8950964399009
268,50.23003291670391,129.80054029767035,175.64753251651302,153.91688829665938,113.36325238016174,172.7099888808909,108.94134684739024,83.77365321963788,83.47476618399034,99.11022594113234,93.5739867543059,163.2807387867181,174.32026558286773,165.99497654350964,176.86031649502496,177.25277201937524,136.63733396895057,173.03688763477672,140.34172335434687
269,50.01525282686976,129.5876047909001,175.6357254821454,153.61938362834383,113.60984122860894,172.76343257660727,108.97232663372476,83.73669539529627,83.48435328386752,99.1224487338284,93.5894254046405,163.22453375545,174.54210380635135,165.8863554218693,176.52919743354852,177.28387900577954,137.4882360421254,173.12756288216718,140.77648132638413
270,49.89787519515005,129.77213251534064,175.4726543613079,153.69870610014183,113.609242556683,172.9386711585739,108.87733119072979,83.59965605177271,83.54934356297481,99.21779366695984,93.56209927600781,163.1305038232227,174.82073364393358,165.76904246161328,176.77575506194475,177.3429753662159,138.22666517969918,173.22289262344836,141.58802148432338
271,49.653489460615255,130.07123117331903,175.5821287484143,153.589657488714,113.75440722908054,172.92372982198674,108.91188564280388,83.5057472233061,83.58209437815407,99.27760073091488,93.55895195533627,163.0466745216408,175.23078870503667,165.6958789245033,177.1881303250555,177.25340745226075,138.27676517069517,173.29933755749116,142.2206309613749
272,49.45949302054647,130.527391404915,175.88578455861418,153.54296716009787,113.90814528199381,173.9853244306079,108.63057980855494,83.4448094141082,83.59053762816814,99.34611925838033,93.54196795449667,162.89433558986875,175.89734885576055,165.64862823542845,177.21571064117308,177.24746403226504,138.12225238852736,173.3351276444808,142.9298056478103
273,49.31577134271352,131.01638214624387,175.96449297890047,153.43860553907908,114.54880220180311,175.2028021155206,108.48718755787233,83.40529300266569,83.61323991236014,99.38192250234182,93.52528680926241,162.7220021506617,176.4617492882072,165.7747255485844,176.61297479529344,176.90893879835576,137.92496192532036,173.53570510851532,143.2396145914774
274,49.14341994529703,131.7210110763143,175.8813378719667,154.3802032032403,113.77917103503886,175.94309829378705,107.53630007414516,83.42353613171917,83.62461209706076,99.4426350469393,93.4322436794187,162.35877713648824,176.81095542834555,165.93204897004412,175.65489884012365,176.7024329515863,138.24108041138942,173.80311851687495,143.14029271867497
275,49.04830398086255,132.37885300724642,175.92679209020855,154.40728397899176,112.82916519433759,176.9514465528166,106.88524807159541,83.53239398449489,83.55049098837013,99.42493096684974,93.40147921717183,161.84333248561387,177.1470767586939,165.84227551568102,174.36600893684172,176.52779586924225,139.10711192010805,174.25969444076551,143.72968535343887
276,48.59930560284456,132.2512113062516,177.3167388707369,152.58722813350144,112.8167202408099,178.11464757846278,107.47931160612603,83.61815584199984,83.4733947569485,99.38849200235511,93.42281676658753,161.43513783053558,176.73652417155503,165.88920827703134,173.48042580471943,176.56082455318963,139.34621283756684,174.54227534251126,143.47053830671908
277,48.57828466478772,132.51961368195995,177.34854465247744,152.77406735777922,112.23316718094205,178.44911332346405,107.52548409212719,83.65674127243045,83.46900792544257,99.47046470172315,93.29628699923752,161.1338356208275,176.10689268725605,165.92579763284516,172.92975742148317,176.55035921670716,139.0541328942745,174.73393651425496,143.6416095187734
278,48.434211524729214,132.98549225591654,177.22691904581643,153.14833058647844,112.10201161416755,179.4383060921885,107.03904033368013,83.68691707807857,83.3962938133821,99.72554008214871,93.07403000124833,160.82171384038963,174.96296573602478,166.07539193930472,173.05479543854673,176.52548119931558,139.46133400535265,174.7769993963678,144.23688182352564
279,47.74013954245259,132.7684346579281,177.26679143312427,152.97688682729483,111.7633456001594,178.659288516267,107.02447806425722,83.7252550741472,83.32764717275475,99.71773446001443,93.10432663193356,160.92196080350524,174.51109239385556,166.24491178723042,173.35708736430732,176.52135294554094,139.03995084992766,174.99515068090153,144.63590818344983
280,46.391943026150564,129.2351622131609,176.86729390217084,152.69338479571047,111.91017695874946,178.54394956008625,106.14266790124995,83.75287588882175,83.27197829298876,99.76490940824803,93.08448783768007,161.00891156956678,174.5237455065844,166.24996994473517,173.2804610609433,176.6761919851284,137.9463293299468,174.99818791345967,144.8052052900703
281,45.80340574157091,126.1467201217655,176.37876161576048,154.4399011501121,113.10030657922746,178.4011285892665,105.22894519557511,83.72677835914676,83.24622311806692,99.68559021727317,93.23107472503554,161.09681430198805,174.30403025106463,166.15847225459447,174.16669814424503,176.69477333080965,137.0016571630067,174.77233559007607,145.0435379923896
282,46.08591250763277,124.45161502557221,176.4799639868163,155.7792018442473,114.46242291969449,178.26030023557576,105.31093996738936,83.76870002633636,83.17494417663208,99.59712198319146,93.36174614405954,161.15479658356847,174.14169343006643,166.10783469968325,174.90486815379717,176.81839169825173,133.50846061302792,174.71965832136442,145.30482836838019
283,45.99068852111097,124.46849112704153,177.3363921704214,157.78010340505065,115.11213066114462,178.716221272733,104.97157677920502,83.86766585680583,83.12393884328834,99.4866487863531,93.43415745703192,161.06488505461058,174.0249907283637,165.73772832630152,176.6542237080191,176.67953409560866,129.95088151117073,174.80047024591858,145.91324453847847
284,46.06142904400536,126.43964338619503,177.56197845874868,158.70468194417742,118.02863076143024,178.8882243093625,105.07138142300028,83.85638286970352,83.0662625930034,99.43984009416212,93.55312894922821,161.32307642297522,173.7118514938118,165.60512880432958,176.97621009634133,176.53358894242766,129.96704753671864,174.9656717711313,145.74360773733693
285,45.88491833147572,127.76152366392527,176.8416799042907,159.53450777895154,119.59243978323443,178.25198884068956,105.77030913059842,83.88567106330328,82.91209046051026,99.46884570467881,93.66981834684557,161.65518198451105,173.63416379258214,165.7406712609239,176.7715344594732,176.3005589133378,130.40165927103433,174.76763621675977,145.14261460619988
286,45.108212413535725,129.9408336822585,175.75490016650517,159.48160451855261,120.45900259753662,178.28410052172836,107.570769426164,83.82762688181423,82.87275047779725,99.52720561669187,93.72386227070862,161.7412787612727,173.70935839268395,165.9627245304482,176.24328217367787,176.01026145671182,130.94175076774948,174.7539866979323,143.97567384058846
287,44.98006517375576,130.55352407697168,175.36123649243942,159.88350437605672,120.58157759030065,178.47638746825626,108.35087343513933,83.86162471075787,82.86089215570875,99.54340684796709,93.68495165005083,161.44084981145704,174.00104177258171,166.35620599152827,175.8125969536122,175.7629603060122,130.20840417035046,174.8421364561126,143.16499306080334
288,45.060279648982025,130.94044939870994,175.64678632725122,159.9207879431682,121.01233122302543,178.47813978748223,107.91397663456448,83.98801096068797,82.83502276536456,99.46913642877293,93.64442722248417,161.02205210799784,173.47142922930502,166.5485599506427,175.47089989110233,175.65240376903057,143.75146264518995,175.60036586552664,142.45710885576457
289,45.04754130597038,130.8850728778288,176.0186861849383,159.87456107153952,121.44004164386128,178.67013958424357,107.9850787902135,84.11694690577826,82.86352371324192,99.34538980668397,93.59127916918945,160.8756288589467,173.86569138998132,166.7614799837816,175.54487991569044,175.61640935020807,142.83000586177633,175.99631463470737,142.4779157661392
290,45.32201010878884,130.88696365383944,175.9199691613779,160.02018616445918,121.57060775568537,178.59532940627463,107.8449210939717,84.15786427419778,82.88842063849899,99.25417136268909,93.59669474356369,160.57091988308358,174.95784546961403,166.93597979784826,175.3080066501493,175.51898752326517,142.0357626135246,176.16531063923398,143.849085502887
291,45.27325071247217,131.12990078964498,175.78985332154298,159.99497189732693,121.43148929461665,178.58961031615542,107.99818280654716,84.07713896460741,82.97162593124942,99.24529916150217,93.60015512744098,160.14553777913792,175.9549590877101,167.18597132626653,175.09651896313363,175.38140762941788,141.47084243544927,176.4888746352154,144.91370372565436
292,45.18221198603697,130.96283246451497,176.0861551322104,159.75174825403886,121.25754410717646,178.78100107131488,107.8520882158412,83.91673627237553,83.15386731756858,99.26474033165256,93.55213936170777,159.85891090731585,177.18835250428845,167.16574024279026,174.4110991223216,175.43483237279838,129.77075541618197,176.7303955932528,146.45715654453915
293,45.11041754797688,130.78829281278564,176.36122731870697,159.76068735477466,121.20456936045574,178.88611128404193,107.74824910776381,83.7338111248932,83.28892327839,99.36175231676613,93.50766223405104,159.59611079042176,177.72499447067958,166.94091954355588,173.14919982092047,175.47935774584158,130.10460198505024,176.7635672808633,147.31716062983497
294,45.29050760249457,130.75666039493157,176.64740447879802,160.07813291760917,121.24476362152899,178.9566869805441,107.35802857215864,83.52505760566495,83.52645838522339,99.45377066220804,93.38952526038887,159.49172536903745,177.53853567644848,166.8123959645221,172.36169449954278,175.5143036022371,130.86901146861888,176.8047577490322,146.84548917753983
295,45.42984381294228,130.72701333814018,176.90821069830912,160.23126895320843,121.09864115471746,179.0487116059395,107.31653674371498,83.4274247815096,83.6869121352594,99.6003667376282,93.18338193891222,159.3643987812551,176.34977472718722,166.68236067160916,171.3177658239269,175.606067952194,143.25672648840572,176.33782181892963,146.5840401708266
296,45.866945842868375,130.7438798919269,178.31449140056966,159.7176062789553,120.9192935731882,178.90842034568962,107.58237710040046,83.42495249370769,83.71956566411778,99.66432452026399,93.09360326196584,159.28705777533594,176.1150638074139,166.65588869461055,171.21474129215525,175.48864152459478,144.06779809010976,175.95796324809976,142.59146518566
297,46.145836862355324,130.183635000711,179.37012521470444,159.37948255448907,120.67351896955039,178.8984508126784,107.7022810981207,83.42668599532256,83.74075590276422,99.75733532578224,92.98125451850225,159.45277480699136,175.88148609992894,166.61384954454385,171.5165004207144,175.40670965096862,143.7696595438072,175.22069741062973,141.25209466276482
298,45.929872430446345,129.9258498818478,179.151360787077,158.9012563436773,120.11659891765078,178.89658248098635,108.33335763474123,83.55527060738642,83.67101492502225,99.73876383432479,92.94328695502878,159.82220463877007,175.80420568632792,166.45157740990425,172.3945657789568,175.39053337031163,144.3884261273539,174.80388693966847,141.0035663092108
299,45.701109576847365,128.29206659731537,179.33725607044695,157.7129195791918,119.44896461014973,179.18726615736765,109.15994175504835,83.62316159778362,83.6476384635048,99.57172815188876,93.06332240957208,160.01126148394712,175.3840585068874,166.41818894840358,172.64506353299973,175.5706397966587,144.5838076466191,174.6401038264898,140.46443338287676
